Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW15,OUT045,2374.2806061177253
NCT53,OUT045,2537.9811372231343
NCG55,OUT027,3263.1366346919676
FDD48,OUT035,1978.6147049084248
FDG47,OUT049,4205.792534322289
FDI21,OUT017,1237.1134790846118
FDT27,OUT017,3918.619424729244
DRO35,OUT013,1859.001085141368
FDD33,OUT017,3898.664694536259
FDC04,OUT035,3892.2191464112693
FDY34,OUT013,2703.4525971731637
DRJ49,OUT049,2068.7702473817917
FDE05,OUT049,2381.604255230224
FDU31,OUT017,3726.047572736643
NCN19,OUT027,4387.7178921170125
FDK56,OUT027,4436.667479288008
FDK58,OUT017,1844.3839999972552
NCJ42,OUT035,1716.0263309668953
FDZ34,OUT027,4480.792875433312
FDA52,OUT018,2519.0683066161437
NCR29,OUT013,913.5185685661709
FDT48,OUT035,3335.8225006256253
DRJ51,OUT019,1664.306331153639
NCS54,OUT046,2868.166902831639
FDV01,OUT035,2605.4810232907475
DRG51,OUT027,3957.1388229009754
NCG42,OUT013,2100.775471828616
FDA51,OUT049,1908.627405701889
FDV19,OUT010,770.1231429711042
NCT18,OUT045,2788.2680232205894
NCS41,OUT045,2858.9257643566525
FDO03,OUT046,3759.8333022234146
FDL12,OUT010,-824.1335600077291
FDY37,OUT010,460.6013741061324
FDI58,OUT049,1605.1205405679502
FDT28,OUT018,2048.8023496169917
NCC42,OUT010,321.59763431760075
FDO01,OUT017,2242.5046775903756
FDJ02,OUT013,2426.834033199513
FDQ04,OUT018,389.65664495460805
DRL47,OUT013,2036.3395138189371
FDZ32,OUT035,1948.103407420902
FDC35,OUT035,3321.8125591741264
FDX14,OUT045,1070.2431089139427
FDZ35,OUT013,1621.630204782923
FDL14,OUT013,2585.4994630431174
FDO04,OUT049,931.9321987388248
DRK11,OUT017,2594.503387128658
FDB44,OUT018,3133.408808472668
FDZ50,OUT049,2992.2687551094277
FDI12,OUT027,2955.752610314812
FDU43,OUT017,3983.2976731613016
FDD58,OUT010,-304.9852703496581
FDB27,OUT017,3200.02326648304
FDB04,OUT018,1107.6456569457077
NCO17,OUT013,1955.7232128642936
FDL12,OUT017,1153.290775593312
DRJ13,OUT049,2553.0249424976937
FDD57,OUT045,1547.2865701008122
FDW19,OUT035,2001.8538013679208
DRD27,OUT018,1269.4930505113007
FDH27,OUT027,3715.429968251279
NCW30,OUT027,5535.848640266893
FDR40,OUT018,1042.6764201754268
FDG05,OUT013,2545.9321755903657
NCY41,OUT019,-1310.5898213525943
FDI38,OUT018,3041.5467370439437
FDR20,OUT046,895.2288867160969
FDE09,OUT017,1968.267883150329
FDN50,OUT019,-305.6447261307185
DRF27,OUT045,2323.2889012517553
DRF51,OUT013,598.8964621086634
NCO02,OUT019,-859.5066057400254
FDB51,OUT027,2424.747405282629
FDJ50,OUT013,933.3265770293074
FDN52,OUT013,1426.84481383003
FDX14,OUT013,1230.1831764324015
FDT27,OUT019,1893.4271209401631
FDV10,OUT013,781.4026670746389
FDU33,OUT046,857.3429739878775
FDU58,OUT046,3082.411721078737
NCP42,OUT027,4518.90247487773
FDL51,OUT027,4667.883474708113
DRH15,OUT027,2150.738227011956
FDU16,OUT017,1524.5351663493784
FDW15,OUT017,2585.159080881058
FDQ44,OUT045,1934.2248864130815
NCI06,OUT027,4281.988337745119
DRK23,OUT019,2090.8325241123384
FDC28,OUT035,1841.4484069722967
NCY17,OUT019,-1165.7509680912772
NCV05,OUT018,2167.3852967395214
FDM34,OUT019,200.80833689676365
DRD60,OUT027,4292.908101485504
FDT38,OUT046,1403.3701619792992
FDQ57,OUT018,2030.2015497928805
FDE59,OUT027,1987.3386449202226
NCM43,OUT046,2616.3324869892385
DRI51,OUT049,2725.6045963956276
NCG30,OUT017,2078.203790610176
NCK54,OUT035,1922.84874442812
FDQ16,OUT019,-173.16524717930588
FDI36,OUT013,3071.4688364913018
FDX16,OUT027,3782.1563108886767
FDA34,OUT046,2829.691598436446
FDJ48,OUT018,3658.2617527474795
FDU47,OUT035,2370.04121049869
FDS39,OUT046,2390.239452137961
FDD11,OUT046,4034.7884601033875
FDM16,OUT027,2669.6496052442963
FDU56,OUT018,2667.5374562728393
FDQ32,OUT017,2198.8294667535374
DRK35,OUT013,709.9656148570066
FDA58,OUT049,3753.4617588944384
DRG48,OUT019,340.87547069553693
FDT59,OUT010,1807.8897980179026
FDQ31,OUT019,-339.2847852175473
FDS51,OUT018,770.7114711017057
FDW32,OUT027,2961.0249173948105
FDI15,OUT027,5560.117746346325
NCV30,OUT017,1112.2613003579463
DRG25,OUT049,2986.1252184982877
FDT02,OUT013,565.7655391606822
FDO33,OUT027,3263.5068070877023
FDP38,OUT035,966.0366914263141
FDZ45,OUT035,3224.0683037598646
NCA54,OUT027,4285.260523594639
FDU33,OUT017,932.7247448241687
FDN58,OUT017,3872.516362975148
FDI05,OUT045,1170.8048463833547
FDM57,OUT019,-531.425889323189
NCS42,OUT027,2867.1061089335853
FDB57,OUT045,3539.993079176056
FDC03,OUT045,3050.5710792202735
FDZ58,OUT013,1946.1618100920023
NCK29,OUT045,1924.679829400644
NCR53,OUT045,3416.2596430549893
FDE26,OUT027,3766.562527451315
FDU52,OUT049,2497.832792335932
FDE41,OUT027,2821.3009622143
FDU38,OUT018,2673.098255989855
FDA52,OUT017,2932.62467925949
FDW46,OUT046,1180.3839039292943
DRI59,OUT035,3683.3714026876405
FDT38,OUT035,1421.0027917080297
FDL33,OUT018,2824.4021724662744
FDQ01,OUT027,5481.846350622742
FDJ08,OUT046,3153.309862632377
FDQ47,OUT049,730.8850027923036
NCZ18,OUT013,3981.6079622020043
FDE29,OUT017,1086.0532568306953
FDF10,OUT027,3811.132180624045
FDC48,OUT049,1458.2816632238973
FDY58,OUT013,3653.4507501682237
NCX30,OUT010,2005.63478763288
FDV11,OUT013,2916.7418619031523
FDT46,OUT046,887.4920074548863
DRD01,OUT019,-997.200824351341
FDQ11,OUT013,4172.114053555852
NCM41,OUT017,1624.5425057514221
NCC55,OUT013,631.5311357809696
FDG45,OUT027,4887.732687921845
NCQ54,OUT049,2699.0142588477174
FDM34,OUT045,1976.1186515431473
FDD17,OUT019,1829.2026768884098
FDN38,OUT027,5449.616981446263
FDB53,OUT018,2048.7194920083857
NCL06,OUT035,4208.906595067776
NCV18,OUT019,-609.2039838567871
FDX25,OUT013,2938.0979776352033
FDB39,OUT046,940.5719985134929
FDC33,OUT049,3309.6231218379835
NCO14,OUT018,436.62712555378675
FDA58,OUT027,5182.383786542108
NCQ02,OUT017,3077.911853110578
NCR53,OUT017,3710.4703922505723
FDN52,OUT046,1503.6680602716078
FDG26,OUT046,4112.944128816016
FDE23,OUT027,2268.4440584775875
DRI37,OUT013,929.3611773843004
DRH37,OUT018,2276.8699119113444
FDO01,OUT035,2176.8258218256087
FDK45,OUT049,2170.3675512107584
FDP23,OUT049,3539.7429687930417
FDM33,OUT035,3561.9259557264013
FDD36,OUT017,2090.4470620336942
FDL56,OUT017,1561.285466043948
FDT27,OUT010,1917.0935055203881
FDG52,OUT017,838.6420937652001
NCL42,OUT035,3919.1251738322026
DRJ24,OUT046,2987.0138306354784
FDV38,OUT046,871.2395199755556
FDT35,OUT045,2674.300904347954
FDY51,OUT045,3412.8429823980114
FDC37,OUT017,1864.139170515613
NCP43,OUT013,2855.986475180034
FDO33,OUT045,1708.8834640541754
FDW04,OUT018,1826.0116409288894
NCC31,OUT046,2526.6255658398004
FDK22,OUT049,3489.074790092127
FDJ50,OUT017,1060.7305398708995
FDV13,OUT017,1627.779860668219
DRL60,OUT017,2509.5964469665923
FDW03,OUT017,1903.2163873736863
FDY27,OUT035,2898.1410215381475
FDB39,OUT027,2303.757469383767
FDU59,OUT045,2537.943820814311
FDZ57,OUT049,2189.051109674838
FDO21,OUT049,3677.710439488408
FDS43,OUT018,2760.907807088297
FDU28,OUT010,1105.1184681953746
FDC51,OUT010,88.42049080705328
FDW16,OUT010,-384.1936247246049
FDP32,OUT010,185.81769185181474
FDB60,OUT019,1234.8165446451749
NCQ30,OUT046,1981.9300836249895
FDD26,OUT049,3058.842482842432
FDI44,OUT045,1227.8443685456732
DRH23,OUT046,968.43582990703
FDO44,OUT046,1888.7873254229344
FDG04,OUT046,3015.1362980491394
FDM32,OUT027,2994.4864035261417
FDM09,OUT013,2770.743842349111
FDZ47,OUT013,1685.353948101576
FDM40,OUT027,3622.1346969214064
FDY48,OUT017,1803.2052223114151
NCM30,OUT045,597.0240622378333
FDX36,OUT010,1750.852542591485
DRF03,OUT017,737.4456358863972
FDN51,OUT049,4231.652432609815
FDM57,OUT049,1470.8385049791686
FDB35,OUT049,1611.0696705602459
FDY13,OUT027,2724.179982173315
FDA37,OUT017,2219.3705003106443
NCX53,OUT017,2393.5767242203
FDD59,OUT018,1061.5443948592
FDX10,OUT019,-1261.192272143453
FDC03,OUT018,2821.5865691141225
FDW43,OUT035,3783.495617825509
FDW10,OUT046,2834.9345062900247
FDY14,OUT027,5550.162343033167
FDV43,OUT045,731.9212334301556
FDO40,OUT013,2392.2181553928967
FDP46,OUT027,2906.758713059957
NCE43,OUT019,734.3753152904392
FDD05,OUT035,1981.9254467436986
FDJ60,OUT010,813.9285765306704
DRE27,OUT018,1234.9104700253665
FDO11,OUT035,4147.157097722753
DRG11,OUT027,3172.2024454839557
FDK33,OUT010,1508.1318625124259
DRM23,OUT045,2614.2774896647607
FDJ02,OUT027,3842.98306596739
NCZ05,OUT045,1616.9512196219584
NCL30,OUT013,2017.7027941927372
FDZ19,OUT018,2544.658465498942
FDM45,OUT049,2042.9490177378175
FDO36,OUT046,2927.761146482837
NCK31,OUT045,725.1768459318555
DRJ37,OUT045,2313.2678984224476
FDP24,OUT018,1636.8518303186138
FDF46,OUT013,1825.4692043340765
FDX46,OUT019,-898.3308267287211
NCL18,OUT045,2935.4658728184004
FDJ26,OUT013,3449.7392911526695
FDJ07,OUT045,1816.3868364075606
FDY15,OUT013,2475.8661885034817
DRG01,OUT045,1082.2282374168135
FDF58,OUT045,991.0773241323186
FDZ14,OUT019,49.42031039859285
FDP31,OUT049,1208.2524764744303
FDH45,OUT013,847.2934289856785
FDA09,OUT010,954.4704282405874
FDW31,OUT035,3369.6123636504635
FDA57,OUT046,743.5153875139658
NCE55,OUT035,2874.254530734659
FDC17,OUT019,1437.7194897468144
FDC59,OUT013,1124.6888055832096
FDA22,OUT013,2698.7441923498554
FDK52,OUT035,3607.568197838278
NCM26,OUT046,2434.404818027804
NCT53,OUT035,2765.865758653541
FDW45,OUT018,2063.8088973793638
NCI18,OUT035,3591.375763395612
FDE38,OUT018,2339.5187576548924
FDF08,OUT019,-352.6942782628903
FDY58,OUT010,1742.8000460589974
FDF58,OUT019,-857.8183002540609
FDX39,OUT017,3535.129460377939
FDB44,OUT049,3486.031936599131
FDF28,OUT013,2068.2058260415215
FDE39,OUT013,1882.9171491385496
FDT37,OUT018,3709.5107840986166
FDZ45,OUT017,3275.657749052567
FDO40,OUT035,2466.4178968352935
FDM57,OUT027,2870.8783368334553
DRG36,OUT017,2792.9407093677873
FDY36,OUT010,-674.2056951101549
DRL60,OUT027,3754.748477870875
FDS25,OUT019,-98.02587984675483
DRF49,OUT027,3181.8218908735
FDP16,OUT045,3763.938804676174
FDS60,OUT049,2951.8535973988473
FDU15,OUT027,2172.1158933942497
FDK43,OUT046,2077.8058011573885
FDN25,OUT046,1087.608252553895
FDE53,OUT049,1723.2873448225
FDB22,OUT013,2505.1263344461186
FDE39,OUT017,2021.2175429522758
FDX35,OUT035,3776.121022099993
NCG54,OUT049,2726.9007257840276
FDH27,OUT035,2393.290082380001
NCK42,OUT013,3439.9087856464757
FDS25,OUT049,1863.1985562237678
FDI10,OUT018,2496.7633898750646
FDU35,OUT035,1746.5866176007257
FDI04,OUT017,3304.241966796326
DRK23,OUT035,4089.222110735107
FDB53,OUT019,391.522605880833
FDY02,OUT049,4202.608463014956
FDM60,OUT035,869.9827435324987
NCJ31,OUT010,1730.255502328786
DRP35,OUT017,2142.580471623587
NCQ30,OUT018,1658.1131130112772
DRL11,OUT010,644.8763030739792
FDU01,OUT013,3017.0433682002767
FDR39,OUT035,2968.5803211453313
FDO08,OUT046,2821.455137783705
FDC02,OUT045,4033.118610072459
NCZ29,OUT035,2131.026123314761
FDF29,OUT010,229.75242597371107
FDZ23,OUT017,3176.093461784796
NCU53,OUT018,2344.6974334102124
NCW30,OUT013,4111.320228131197
NCM26,OUT027,3859.6706771818717
FDV50,OUT027,3350.924614345873
FDW15,OUT049,2463.639400801432
FDI35,OUT027,4337.816198352812
FDO11,OUT017,4156.686866031014
FDN48,OUT046,1587.4999898735405
NCA17,OUT049,2431.816771434096
NCN54,OUT013,1283.395795588629
FDP22,OUT013,892.8083133853506
NCB54,OUT035,2131.726810429158
FDD08,OUT045,644.3019093960174
DRM48,OUT010,-1363.6062908245367
FDG41,OUT027,3234.5840322270087
FDE44,OUT027,2244.067813544578
FDE26,OUT035,2406.2586542834033
NCS38,OUT013,1844.584165695167
NCJ54,OUT018,3343.293775609418
FDI40,OUT019,-319.23109858199314
FDN45,OUT018,3219.615840156679
FDU43,OUT046,3956.168344722697
FDI04,OUT010,1253.9224998004065
NCC07,OUT018,1358.3711933978775
NCC07,OUT019,-239.14074106200133
NCD18,OUT045,3548.904678777457
FDU55,OUT035,4242.675943683149
FDX59,OUT035,726.1697136619478
FDR52,OUT049,3100.9678125615756
NCP17,OUT013,1063.1178135674272
FDQ32,OUT045,1818.8403141052113
NCT17,OUT049,3050.119409694569
FDO10,OUT049,1064.6219832383067
FDE32,OUT049,724.2867156160501
FDN44,OUT045,2513.2621438341303
FDH02,OUT035,1446.3003674310312
FDK60,OUT013,1694.1582158905803
FDS24,OUT019,-424.7703523654054
FDL03,OUT010,1322.335402486773
FDB46,OUT027,4851.3020165150665
FDO48,OUT049,3665.562558603473
FDZ39,OUT049,1788.9812820745137
FDT02,OUT027,1959.3357711101708
FDC50,OUT013,1546.037901533724
FDP39,OUT035,975.4843665854423
DRG15,OUT018,660.0103760209895
FDP10,OUT018,1343.3172613360075
FDF53,OUT027,4348.253254232608
FDN34,OUT045,2675.809967613939
FDK02,OUT045,1856.5686137966986
FDC23,OUT045,2711.63340033048
FDJ10,OUT019,350.64402097321
FDE53,OUT035,1797.8716788768652
FDR25,OUT035,4340.848211125471
FDW50,OUT046,2650.766799879566
FDS09,OUT049,960.441350766705
FDW49,OUT010,919.576570834397
FDU51,OUT046,2953.0993931704725
FDF28,OUT018,1740.13288127516
NCY30,OUT018,2521.263874879078
FDD44,OUT045,4145.057215558583
FDX09,OUT017,2950.401238956678
NCF30,OUT013,1998.4299792806269
FDZ50,OUT019,1035.9590288884938
FDW37,OUT013,1479.0066850981966
FDD11,OUT049,4069.8378697774315
DRH39,OUT018,863.3772861653706
FDA36,OUT049,3038.949474079869
NCG43,OUT049,1503.5760703491396
FDF02,OUT035,1798.5718730203953
FDP57,OUT027,3121.5586731397343
NCE42,OUT017,3766.829369281535
NCR38,OUT027,5350.203290707708
FDP03,OUT019,169.8374103904789
FDO51,OUT035,904.6169480749086
NCQ42,OUT046,2079.120828665953
NCM41,OUT046,1535.0121325843938
FDH48,OUT027,2854.0843301209243
DRF60,OUT046,3748.76303237761
FDJ27,OUT035,1784.379130965477
FDQ14,OUT013,2398.722288972509
FDN27,OUT017,2049.8281861104624
NCQ02,OUT046,3042.9273109594797
FDJ33,OUT049,2104.676534362996
FDP07,OUT027,4610.4235421320045
DRE01,OUT049,3740.907774373467
FDU36,OUT045,1584.960717212307
FDL28,OUT017,3777.0302851861343
NCX53,OUT046,2310.2599943454406
FDZ39,OUT013,1769.0888612645358
NCP42,OUT013,3123.8039753983176
FDJ14,OUT035,1485.8826238510228
FDK04,OUT049,953.6843145270832
NCC19,OUT017,3147.1391478435544
FDS09,OUT018,612.4634492930782
FDZ02,OUT046,1696.6634155260253
FDD35,OUT018,1591.1922669097403
NCY42,OUT017,2431.642321550884
FDB05,OUT045,3809.3224981143576
FDF20,OUT035,3263.4529029489786
NCO41,OUT018,1283.982831092988
FDC40,OUT027,2744.025332567966
FDV58,OUT045,2962.311936026279
FDZ57,OUT045,2054.5614171155175
DRM35,OUT046,2923.082147669018
DRN36,OUT018,1161.6467204068467
FDQ13,OUT046,1447.6432436038158
DRO35,OUT010,-29.890858653074247
NCD43,OUT035,1774.3891582816286
FDA51,OUT018,1535.6565024999436
NCX17,OUT027,5119.770771068725
NCZ17,OUT049,722.3985937362158
FDR11,OUT027,4041.379257618333
FDW34,OUT049,3901.356685348379
FDN50,OUT017,1687.3229870840587
FDS09,OUT046,948.7986464602873
FDS48,OUT018,2141.5630314158334
FDL44,OUT049,2707.768805165091
DRF48,OUT018,2639.376592590619
FDA14,OUT018,2021.054142752837
NCD30,OUT049,1525.034610202536
FDI16,OUT017,990.7586669989541
NCG06,OUT035,4154.298150498085
DRZ24,OUT035,1976.3247888733313
NCS17,OUT045,1442.0035104724811
FDB37,OUT045,3810.799830119475
FDE10,OUT035,2232.517985852377
FDC57,OUT045,3065.309038799882
FDM12,OUT018,2758.521508969963
FDE24,OUT049,2317.939834260833
FDW22,OUT045,3462.015490276928
DRD01,OUT027,2321.755904152291
NCZ18,OUT027,5404.8148417468765
FDN49,OUT045,637.1716138640477
FDR22,OUT035,1782.0298125210538
FDV08,OUT019,-1092.7072472686996
FDY39,OUT046,3103.075589085318
FDV36,OUT049,2091.8598958921793
FDO60,OUT045,698.8471260601655
FDU04,OUT027,3383.267749653707
FDR20,OUT027,2348.9171326990618
FDW19,OUT019,-11.46338477639074
FDU40,OUT049,3089.8691295460885
FDK15,OUT045,1519.1639721446263
DRF15,OUT035,2465.001258262462
FDQ25,OUT017,2968.8781315383094
FDI48,OUT019,-949.2828300084366
FDS49,OUT046,1329.159904554399
FDV22,OUT046,2627.7409120113734
NCV42,OUT046,1816.2956261468062
FDX26,OUT046,2927.3892882278888
FDI33,OUT018,1146.0307169019507
FDZ14,OUT049,2019.4852372016467
FDG10,OUT013,1032.9831761076057
FDM38,OUT018,617.7742459183501
FDG26,OUT027,5499.927323484895
FDH46,OUT035,1798.4686740008183
FDN13,OUT018,1273.9140105720871
FDU57,OUT035,2536.0497171193856
NCI06,OUT046,2897.6889156831166
FDM38,OUT045,868.5988125103759
NCG42,OUT010,135.36644654037082
FDL39,OUT045,2783.8445092002075
FDT31,OUT019,1200.4714201518218
FDV59,OUT013,3487.2127711636276
FDB49,OUT035,1818.8331852698175
FDD58,OUT049,1735.344525166758
DRN59,OUT046,819.947505343298
FDX48,OUT049,2576.3095395938
FDQ11,OUT049,4174.829121185088
FDY12,OUT049,1001.7291406699806
FDQ11,OUT045,4063.6377783491916
DRI11,OUT017,2013.7182165557024
FDY32,OUT027,4091.124928641555
FDS51,OUT045,894.4493486380525
FDR19,OUT010,488.49391238440876
DRB13,OUT018,2734.4672771387122
FDS21,OUT035,1159.8595071437594
FDQ40,OUT045,2751.9901839550585
NCE55,OUT013,2800.0675399695465
FDX43,OUT027,4131.680614269615
FDS12,OUT049,2085.4716250695637
DRK01,OUT027,2912.3923843891826
FDN25,OUT017,1105.3776846683322
FDB60,OUT046,3148.283826444531
FDQ13,OUT017,1509.1335913870716
DRK13,OUT045,2922.9010158041056
DRF25,OUT018,261.17018014025234
NCD42,OUT019,-1227.3021269697929
FDW25,OUT045,1327.8709779788478
NCV29,OUT027,4304.508997171302
NCK42,OUT035,3489.1609876016155
DRJ13,OUT027,3907.12860423082
DRD15,OUT017,3770.7439067843516
FDM27,OUT045,2473.047085133745
FDZ50,OUT018,2638.0543625612772
FDC04,OUT046,3848.077523381071
FDF50,OUT049,3202.4980059651425
FDP15,OUT045,4008.482187366084
FDK46,OUT035,4136.392230921047
FDZ56,OUT018,2397.9335452007945
FDY60,OUT049,2447.955621474539
FDB10,OUT035,3841.317182089784
FDR57,OUT045,2472.2859296924726
FDU58,OUT049,3090.952162108224
FDH02,OUT046,1580.6203524622106
FDP48,OUT013,3026.3913093972224
FDI46,OUT035,4076.749333268235
FDW56,OUT013,3168.205573861589
NCM19,OUT010,-130.6930519373127
FDS50,OUT027,4902.68792005202
FDK24,OUT013,808.3932257607521
FDO36,OUT017,3010.722119894417
FDK45,OUT027,3570.3526431025384
NCL05,OUT045,665.9341777989612
FDL32,OUT018,1617.911166157006
FDA28,OUT049,2088.703405218068
FDY36,OUT018,960.3441951178829
FDP32,OUT018,1812.3352609324065
FDL50,OUT046,2101.71277206183
DRC24,OUT049,2410.0726131476695
NCS18,OUT017,1837.7938583655196
FDD16,OUT017,1313.4803856817598
NCV18,OUT013,1387.9446736358805
FDX07,OUT046,3092.5970615558617
NCZ05,OUT027,3125.172362365789
NCI31,OUT013,581.4741156346427
FDK14,OUT049,1431.920388565035
NCR06,OUT045,632.0961104526505
NCF54,OUT049,2774.303345592649
DRG23,OUT010,513.5345183349564
FDD53,OUT046,756.7712415222195
NCM31,OUT027,3623.0571557884687
FDT16,OUT017,4294.246084841347
FDR40,OUT035,1424.6505556639022
DRG25,OUT017,3015.671562315445
FDT10,OUT035,1131.6047942756122
FDY32,OUT013,2698.1254656619567
FDN50,OUT035,1491.531177108307
FDZ35,OUT019,-141.64230883134587
NCP54,OUT045,1852.273611418932
NCD07,OUT035,1881.8677117556363
FDS02,OUT018,2851.0764928121935
DRN59,OUT018,507.0170909163571
DRB24,OUT013,2413.2733240299276
FDP37,OUT027,3445.5840642388066
DRB01,OUT018,2670.6584942369373
FDR47,OUT046,3114.954585784377
NCM31,OUT010,326.784443435361
NCF06,OUT027,5516.832128434529
NCV17,OUT027,3533.8878161524044
FDS10,OUT049,2877.2984607193503
FDN52,OUT035,1525.9816854696255
FDZ48,OUT013,1866.937072356086
FDJ48,OUT049,4020.261429168575
DRB13,OUT027,4468.823253908413
FDV59,OUT017,3586.512915091196
FDL32,OUT035,1982.8315099286556
FDZ12,OUT035,2397.5925045424083
NCR06,OUT027,2074.365936799237
FDP51,OUT017,2118.52306603927
FDY22,OUT013,2323.818268461895
FDZ38,OUT049,2724.974492815076
NCO54,OUT035,970.1334671808436
FDR23,OUT035,2887.618950327029
FDM38,OUT049,1029.6927652735758
FDS25,OUT013,1894.8250405983272
FDZ22,OUT013,1394.467545681051
FDZ20,OUT019,2188.312382769611
FDD45,OUT010,-298.4395468823932
FDN03,OUT049,4079.985863649563
NCW30,OUT046,4149.179393719271
FDY24,OUT027,2436.6943440015166
FDJ26,OUT019,1501.3215206272434
FDM15,OUT049,2573.3543872269074
NCW54,OUT027,2366.4375351356575
FDA23,OUT045,1584.7174956055678
FDA39,OUT019,-1195.6217155176855
FDZ12,OUT017,2463.173373964746
NCB42,OUT046,1936.1024355610425
FDL16,OUT046,787.2946188552451
FDO24,OUT019,696.8204928615305
NCP42,OUT046,3121.1183698561217
FDR19,OUT018,2145.1164912262466
DRL01,OUT045,3592.572542899172
FDV37,OUT046,3272.3027157117904
FDI41,OUT010,458.31255216462887
FDF58,OUT049,1083.5504894491169
NCF43,OUT018,1955.6987444943516
FDN02,OUT049,3313.5285967226228
NCP41,OUT035,1831.556822697341
NCY17,OUT027,2188.6798521544697
FDL58,OUT027,5672.900571867591
NCA30,OUT027,4388.959166424131
FDE46,OUT018,2133.621466566852
FDY38,OUT035,3579.5450002833095
NCH29,OUT027,3001.6891142196982
FDO20,OUT045,4033.7612640298175
FDP44,OUT018,1465.3340888019884
FDM02,OUT027,2945.503084447788
FDJ14,OUT027,2806.4678231881844
FDH04,OUT010,-400.23248663051345
DRK23,OUT046,4073.148305701543
NCW05,OUT046,1747.5625724232086
FDF12,OUT049,2433.303700108765
FDL51,OUT019,1473.357016714741
FDN03,OUT018,3738.279361928042
DRJ37,OUT049,2399.508508599829
FDM12,OUT019,1165.704640699143
FDA16,OUT045,3423.7473229121533
NCB07,OUT017,3205.9356258200423
NCI17,OUT019,-369.67298069888784
FDR51,OUT046,2507.0563858501846
FDJ55,OUT045,3573.0787058935384
NCZ17,OUT013,688.5016117598716
FDU25,OUT013,1026.6481877863407
NCG18,OUT045,1575.13020025671
DRM11,OUT017,4249.725587336172
FDH16,OUT035,1554.310170271492
FDZ04,OUT018,697.3779389901465
NCX53,OUT035,2365.2407632412214
FDX38,OUT027,2271.300877860136
FDX09,OUT046,2876.498786111275
NCW05,OUT018,1403.3748668748303
NCS41,OUT017,3066.6867113839835
FDI26,OUT046,2915.4582921228284
NCZ41,OUT027,3461.836709320516
NCK06,OUT046,2032.1362322167697
FDX23,OUT027,3039.4945675425843
NCA42,OUT046,2567.3819450245937
FDC20,OUT049,1026.2088571132772
DRC49,OUT018,1946.8172309469664
FDX01,OUT013,1929.1034788986435
FDC08,OUT045,3598.946231733178
FDC02,OUT017,4205.002423712576
FDK10,OUT045,2837.1705484801932
DRC24,OUT013,2405.777308032135
FDW16,OUT019,-386.7607005472237
NCU06,OUT018,3234.3837019536877
DRA59,OUT045,2842.134144301337
FDR24,OUT019,-362.12612513362546
DRL35,OUT018,440.02451859859866
FDA49,OUT013,1423.5812976087036
NCC55,OUT046,664.7032125872356
DRD24,OUT019,327.3654481818521
NCE55,OUT049,2833.939960406642
FDT33,OUT045,2675.989976380137
NCT53,OUT013,2665.1585695512913
FDS26,OUT046,4103.115545749781
FDL22,OUT018,1169.0355951302918
FDP44,OUT017,1917.6572124251252
FDC52,OUT018,2110.907868235983
FDI53,OUT010,666.0907122258941
FDZ23,OUT046,3103.7529876808258
NCT18,OUT013,2902.9769870400196
FDR13,OUT046,2009.278825143585
FDB09,OUT010,164.11415991444665
FDZ60,OUT013,1781.3498278096667
FDB11,OUT046,3616.128765537098
FDC10,OUT018,1674.0307507542602
FDW56,OUT035,3247.078442978571
FDK14,OUT027,2824.2640343717067
DRE27,OUT027,2935.634366778846
FDA38,OUT017,3918.9230199766753
FDT11,OUT045,3014.4961937081243
FDP15,OUT035,4172.448373572086
FDV27,OUT035,1609.1798335744097
FDS36,OUT027,3282.7125506500015
FDY40,OUT027,2261.9327783563494
NCF19,OUT049,870.271219460803
FDF53,OUT045,2814.974471336871
FDS14,OUT027,3895.148897706589
FDE56,OUT046,1195.5536605734378
FDZ19,OUT035,2993.76018289887
FDZ46,OUT013,1835.5063998521364
FDR16,OUT046,3462.2544446732354
FDG29,OUT018,369.3849711494113
NCE30,OUT017,3432.7271789725055
FDZ40,OUT046,921.5254427432083
FDG58,OUT018,2225.5212655873183
DRH03,OUT013,1513.2545923139987
FDZ47,OUT045,1586.2272008880536
FDV04,OUT018,2227.8381613049714
FDZ10,OUT018,1706.897009403212
FDG46,OUT017,2011.724947560244
NCF07,OUT045,1516.3147578195058
FDY44,OUT035,3306.4108622502827
FDB21,OUT013,3868.981386766114
FDS20,OUT035,3068.5894891145726
FDS49,OUT049,1308.863969690472
FDX55,OUT027,4984.001355151107
NCQ02,OUT018,2653.6342814824457
FDR25,OUT013,4244.831143400763
DRG39,OUT045,774.4083016992809
FDB46,OUT046,3486.0475748962635
NCC30,OUT018,2522.546744543797
FDE58,OUT035,1997.0567782298167
FDC05,OUT019,1247.2388967039587
FDY15,OUT046,2538.648348545423
FDG14,OUT046,2522.4332013515377
FDL08,OUT049,3984.0060531988274
FDQ47,OUT013,675.1998565217946
FDN12,OUT035,1886.032867574162
FDW10,OUT013,2832.9512218851305
FDD02,OUT035,1985.3195921455335
FDX35,OUT010,1820.0853445132234
FDT35,OUT046,2809.7167487012775
DRN47,OUT019,987.1623275705933
FDB11,OUT010,1660.0719729112461
FDN20,OUT045,2657.4779481883015
FDB59,OUT035,3247.9219153198355
FDJ58,OUT045,2702.064875082491
FDU60,OUT046,2814.318454665219
FDS03,OUT049,1173.2451430524961
FDU40,OUT019,1132.9063425041677
DRH15,OUT049,776.3284743170807
FDD04,OUT027,3688.785478897975
